url
https://zh.wikipedia.org/zh-tw/%E6%B7%B1%E5%9C%B3%E6%8C%AF%E5%8D%8E%E6%95%B0%E6%8D%AE%E4%BF%A1%E6%81%AF%E6%8A%80%E6%9C%AF
https://www.bbc.com/zhongwen/trad/chinese-news-54160466
https://www.bbc.com/zhongwen/simp/chinese-news-54160466
https://www.cna.com.tw/news/firstnews/202009220120.aspx
https://www.voachinese.com/a/zhenhua-data-leak-20200915/5584841.html
https://www.abc.net.au/chinese/2020-09-14/chinese-data-leak-linked-to-military-names-australians/12661676
https://technews.tw/2020/10/03/personal-details-of-millions-around-world-gathered-by-china-tech-company/
https://www.storm.mg/article/3037830?page=1
https://www.indiavsdisinformation.com/zh/20200930/zhenhua-data-leak-is-china-eyeing-australian-technology-
https://www.rfa.org/mandarin/yataibaodao/junshiwaijiao/jt-09142020110020.html
https://www.zhipin.com/gongsi/4ffe07f7ae8dff031Hd53Nu1Fg~~.html
https://global.udn.com/global_vision/story/8662/4858718
https://www.tianyancha.com/company/3179660979
https://www.ithome.com.tw/tags/%E6%B7%B1%E5%9C%B3%E6%8C%AF%E8%8F%AF%E6%95%B8%E6%93%9A
http://www.china-revival.com/indexes/index
https://tw.appledaily.com/politics/20200920/GUTKDLNCGBELJAANZTYMQ7A3GM/
https://twitter.com/hashtag/%E6%8C%AF%E5%8D%8E%E6%95%B0%E6%8D%AE
https://hi-in.facebook.com/TheAustralianChinese/posts/1022407504846368/
https://www.rti.org.tw/news/view/id/2079406
https://www.thenewslens.com/article/140514
http://is.china-embassy.org/chn/zbgx/t1822344.htm
https://www.orientaldaily.com.my/news/nation/2020/10/03/367211
https://vct.news/news/62d8e0f6-ba80-4a3b-92a3-e9c2c00c072d
https://cn.linkedin.com/in/%E6%99%93%E7%AB%A5-%E7%8E%8B-163432214
https://www.singtao.ca/4487662/2020-09-15/post-%E6%B7%B1%E5%9C%B3%E4%BC%81%E6%A5%AD%E3%80%8C%E6%8C%AF%E8%8F%AF%E6%95%B8%E6%93%9A%E3%80%8D-%E8%92%90%E8%BF%914%E5%8D%83%E5%8A%A0%E4%BA%BA%E5%80%8B%E8%B3%87/?variant=zh-hant
https://www.epochtimes.com/gb/20/9/15/n12404579.htm
https://www.mirrormedia.mg/story/20200916edi003/
https://www.soundofhope.org/term/375148
https://www.dw.com/zh/%E4%B8%93%E8%AE%BF%E5%BC%80%E6%BA%90%E6%95%B0%E6%8D%AE%E6%81%90%E6%88%90%E4%B8%BA%E4%B8%AD%E5%9B%BD%E6%89%A9%E5%A4%A7%E5%BD%B1%E5%93%8D%E5%8A%9B%E7%9A%84%E5%88%A9%E5%99%A8/a-54942061
https://www.ntdtv.com/gb/2020/09/16/a102942391.html
https://finance.sina.com.cn/realstock/company/sh603067/nc.shtml
http://www.sohu.com/a/418438028_162522
http://data.eastmoney.com/notices/detail/000733/AN202104291488653404.html
https://m.jobui.com/company/15294988/
https://chinadigitaltimes.net/space/%E6%8C%AF%E5%8D%8E%E6%95%B0%E6%8D%AE
https://www.secretchina.com/news/gb/2020/09/14/946122.html
https://www.youtube.com/watch?v=VpvI244e8fo
https://www.techbang.com/posts/81268-china-monitors-the-declassified-data
https://news.ltn.com.tw/news/world/paper/1399823
https://www.newzealandreview.com/nznews/the-list-of-new-zealanders-that-in-chinese-zhenhua-data-leak/
https://www.rfi.fr/cn/%E4%BA%9E%E6%B4%B2/20200916-%E5%8D%B0%E5%BA%A6%E5%A4%96%E9%95%B7%E5%B0%B1%E6%B7%B1%E5%9C%B3%E6%8C%AF%E8%8F%AF%E4%BA%8B%E4%BB%B6%E8%88%87%E4%B8%AD%E5%9C%8B%E9%A7%90%E5%8D%B0%E5%A4%A7%E4%BD%BF%E4%BA%A4%E6%B6%89
https://yimedia.com.tw/news/55999/
https://www.backchina.com/news/2020/09/22/710037.html
https://www.sohfrance.org/jingbaoshenzhenzhenhuashujuwaixie-suosoujiquanqiudarenwuyinsiquanbaoguang/
https://www.owlapps.net/owlapps_apps/articles?id=7201907&lang=zh
https://www.upmedia.mg/news_info.php?SerialNo=96103
https://newtalk.tw/news/view/2020-09-16/466039
https://www.wenxuecity.com/news/2020/09/14/9861925.html
https://gnews.org/zh-hant/378478/
